Genre,Poem,Poem Url
Nature,"Except within poetic paleI have not found a nightingale, Nor hearkened in a dusky valeTo song and silence blending; No stock-dove have I ever heard, Nor listened to a cuckoo-bird,Nor seen a lark ascending. But I have felt a pulse-beat startBecause a",https://www.poets.org/poetsorg/poem/robin
Nature,"How fresh, O Lord, how sweet and clean Are Thy returns! ev’n as the flow’rs in Spring, 	To which, besides their own demean The late-past frosts tributes of pleasure bring; 	 Grief",https://www.poets.org/poetsorg/poem/flower
Nature,"Oh, give us pleasure in the flowers to-day; And give us not to think so far away As the uncertain harvest; keep us here All simply in the springing of the year.Oh, give us pleasure in the orchard white, Like nothing else by day, like ghosts by night; And make us happy in the happy",https://www.poets.org/poetsorg/poem/prayer-spring
Nature,"A saturated meadow,Sun-shaped and jewel-small, A circle scarcely widerThan the trees around were tall; Where winds were quite excluded,And the air was stifling sweet With the breath of many flowers,— A temple of the heat.These",https://www.poets.org/poetsorg/poem/rose-pogonias
Nature,"What things for dream there are when spectre-like, Moving among tall haycocks lightly piled, I enter alone upon the stubble field, From which the laborers’ voices late have died, And in the antiphony of afterglow And rising full moon, sit me down Upon the full moon’s side of the first haycock And lose myself amid so many",https://www.poets.org/poetsorg/poem/waiting-afield-dusk
Nature,They heard the South wind sighing A murmur of the rain, And they knew that Earth was longing To see them all again. While the snow-drops still were sleeping Beneath the silent sod
Nature," Dim vales—and shadowy floods—And cloudy-looking woods,Whose forms we can’t discoverFor the tears that drip all overHuge moons there wax and wane— ",https://www.poets.org/poetsorg/poem/fairy-land
Nature," ‘Tis said that whenThe hands of menTamed this primeval wood,And hoary trees with groans of woe,Like warriors by an unknown foe, ",https://www.poets.org/poetsorg/poem/forest-reverie
Nature," Fair river! in thy bright, clear flowOf crystal, wandering water,Thou art an emblem of the glowOf beauty—the unhidden heart—",https://www.poets.org/poetsorg/poem/river-0
Nature, In spring of youth it was my lotTo haunt of the wide earth a spotThe which I could not love the less—So lovely was the loneliness ,https://www.poets.org/poetsorg/poem/lake
Nature," At midnight in the month of June,I stand beneath the mystic moon.An opiate vapour, dewy, dim,Exhales from out her golden rim,And, softly dripping, drop by",https://www.poets.org/poetsorg/poem/sleeper
Nature,"Lo! in the painted oriel of the West,Whose panes the sunken sun incarnadines,Like a fair lady at her casement, shinesThe evening star, the star of love and rest!And then anon she doth herself divestOf all her radiant garments, and reclinesBehind the sombre screen of yonder pines,With slumber and soft dreams",https://www.poets.org/poetsorg/poem/evening-star
Nature," Kind solace in a dying hour!Such, father, is not (now) my theme—I will not madly deem that powerOf",https://www.poets.org/poetsorg/poem/tamerlane
Nature," In these rapid, restless shadows,Once I walked at eventide,When a gentle, silent maiden,Walked in beauty at my side ",https://www.poets.org/poetsorg/poem/village-street
Nature,"The three stood listening to a fresh accessOf wind that caught against the house a moment,Gulped snow, and then blew free again—the ColesDressed, but dishevelled from some hours of sleep,Meserve belittled in the great skin coat he wore.Meserve was first to speak. He pointed backwardOver his shoulder with his pipe-stem,",https://www.poets.org/poetsorg/poem/snow-2
Nature,"What I meant is that when the child shook the branch,the beetles, quiet, somnolent, darkly, fell and again felllike plums. Once woken, they bzzzed towardsthe street lamps, loving each light well, thwackingagainst them until they landed face down or faceup, trying to find their feet, reminding me of Eve’s faceas",https://www.poets.org/poetsorg/poem/wonder-days
Nature,"My words are dust. I who would build a star, I who would touch the heel of the white sun; Staggering up the inaccessible sky, I look upon the dust.The stainless clouds go mounting In shining spires; And a little heap of dust Are my desires.Yet, dwelling long upon these peaks Unchained upon the flickering western sky, I have",https://www.poets.org/poetsorg/poem/dust-0
Nature,"Shiitake, velvet foot, hen of the woods, woodear, cloud ear, slippery jack, brown wreathsof Polish borowik dried and hangingin the stalls of a Krakow market—all thesewere years away from the room where I layonce, studying the contours of your sexas if it were some subterranean speciesI’d",https://www.poets.org/poetsorg/poem/introduction-mycology
Nature,"A humble flower long time I pined Upon the solitary plain, And trembled at the angry wind, And shrunk before the bitter rain. And oh! 'twas in a blessed hour A passing wanderer chanced to see,",https://www.poets.org/poetsorg/poem/song-violet-0
Nature,"Yonder to the kiosk, beside the creek, Paddle the swift caque. Thou brawny oarsman with the sunburnt cheek, Quick! for it soothes my heart to hear the Bulbul speak.Ferry me quickly to the Asian shores, Swift bending to your oars. Beneath",https://www.poets.org/poetsorg/poem/caique
Nature,"High up in the apple tree climbing I go, With the sky above me, the earth below. Each branch is the step",https://www.poets.org/poetsorg/poem/climbing
Nature,"On deck, beneath the awning, I dozing lay and yawning; It was the gray of dawning, Ere yet the sun arose; And above the funnel's roaring, And the fitful wind's deploring, I heard the cabin snoring With",https://www.poets.org/poetsorg/poem/white-squall-0
Nature,"The rose upon my balcony the morning air perfuming, Was leafless all the winter time and pining for the spring; You ask me why her breath is sweet, and why her cheek is blooming, It is because the sun is out and birds begin to",https://www.poets.org/poetsorg/poem/rose-upon-my-balcony-0
Nature,"I know a country laced with roads,They join the hills and they span the brooks, They weave like a shuttle",https://www.poets.org/poetsorg/poem/roads
Nature,"I own a solace shut within my heart,A garden full of many a quaint delightAnd warm with drowsy,",https://www.poets.org/poetsorg/poem/behind-wall
Nature,"Softly the water ripplesAgainst the canoe's curving side, Softly the birch trees rustle",https://www.poets.org/poetsorg/poem/loon-point
Nature,"Glinting golden through the trees,Apples of Hesperides! Through the moon-pierced warp of night",https://www.poets.org/poetsorg/poem/apples-hesperides
Nature,"She’ll hold her hand out a window on a June day, snatch a chubby fistful of air, clutch it all night beneath her sheets. Out of a dream of flight she’ll emerge, vast as a yard of clover, and fall like a comforter over the neighborhood. Then she’ll shimmerlike a maple in the wind.",https://www.poets.org/poetsorg/poem/ellas-plan
Nature,"How still it is! Sunshine itself here fallsIn quiet shafts of light through the high trees Which, arching, make a",https://www.poets.org/poetsorg/poem/teatro-bambino-dublin-n-h
Nature,"The starlings choose one piece of sky above the riverand pour themselves in. Like a thousand arrows pointing in unison one way, then another. That bit of blue",https://www.poets.org/poetsorg/poem/starlings-0
Nature,"where the sea circles around the island in a star pattern – where in the center of grieving we are disoriented, skinless – where I wade into the field . . . the scent of sun on wheat – where the horses bow in & out, kick up a hoof,",https://www.poets.org/poetsorg/poem/entry-not-island
Nature,"At first a mere thread of a footpath half blotted out by the grasses Sweeping triumphant across it, it wound between hedges of roses",https://www.poets.org/poetsorg/poem/way
Nature,"April had covered the hillsWith flickering yellows and reds, The sparkle and coolness of snow",https://www.poets.org/poetsorg/poem/azure-and-gold
Nature,"High up above the open, welcoming door It hangs, a piece of wood with colours dim. Once, long ago, it was a",https://www.poets.org/poetsorg/poem/japanese-wood-carving
Nature,Goaded and harassed in the factoryThat tears our life up into bits of daysTicked off upon a clock,https://www.poets.org/poetsorg/poem/matrix
Nature,"This little bowl is like a mossy pool In a Spring wood, where dogtooth violets grow Nodding in chequered sunshine of the",https://www.poets.org/poetsorg/poem/green-bowl
Nature,"A Tuesday, day of Tiw,god of war, dawns in darkness.The short holiday day of talking by the fire,floating on snowshoes amongancient self-pollarded maples,visiting, being visited, givinga rain gauge, receiving red socks,watching snow buntings nearly overtheir heads in snow stab at spirtled bitsof sunflower seeds the chickadeeshold with their feet to",https://www.poets.org/poetsorg/poem/26th-december
Nature,"What still grows in winter? Fingernails of witches and femmes, green moss on river rocks, lit with secrets... I let myself go near the river but not the railroad: this is my bargain. Water boils in a kettle in the woods and I can hear the train grow louder but I also can’t, you know? Then I’m shaving in",https://www.poets.org/poetsorg/poem/evergreen-0
Nature,dew grass a fire shine mountain a lung pine cone the bone tsunami rock hawk jaw gravity a fall all consuming a song chirp for sunlight spine daggers cracking the sky an ocean paused in its crashing creature shake trip whistle rustle nut squirrel swish stump thunder or thump thump a swallowing you beautiful urchin you rot mound of moss.,https://www.poets.org/poetsorg/poem/i-dont-know-what-youre-called-ill-call-you-your-sounds
Nature,This painting of a barn and barnyard near sundown May be enough to suggest we don’t have to turn From the visible world to the invisible In order to grasp the truth of things. We don’t always have to distrust appearances. Not if we’re patient. Not if we’re willing To wait for the sun to reach,https://www.poets.org/poetsorg/poem/landscape
Nature,"As from dark orchard leaves, from quiet scripts where each shape sends its tendril reaching— circle and line, the swaddled bud, the petiolesprung, an envelope tendered. 					 By a window, the infantturns, rooting toward the breast,",https://www.poets.org/poetsorg/poem/poem-holderlin
Nature,"—for a sixty-seven-pound nugget of Lake Superior copperfound in an Iowa cornfield Before the earliest flute was carved from a vulture’s wing, before we—what few we were— bowed to the moon, the balmy, secular night, you",https://www.poets.org/poetsorg/poem/foundling
Nature,"New fronds unfurl from the jointsof older ones, like fists slow to open in forgiveness but will inevitably inforgetfulness—that kind of newness green as the green of new ferns snaking fastup the old hosts’ throats turning brownbeneath the ever-creep without a sound (to us— all we hear’s waves).",https://www.poets.org/poetsorg/poem/cliffs-above-oswald
Nature,"Ho, wind of March, speed over sea,     From mountains where the snows lie deep     The cruel glaciers threatening creep,And witness this, my jubilee!Roar from the surf of boreal isles,     Roar from the hidden, jagged steeps,     Where the destroyer never sleeps;Ring through the iceberg’s Gothic piles!Voyage through space with your wild",https://www.poets.org/poetsorg/poem/march
Nature,"The fern gathers where the water seldom goes unless the storms swell this world of wise choices, the loud trickle of clear tongues of the stream licking the edges of rock, while up ahead a curve hides tomorrow from our crystal ball, the thing we are afraid to admit we have, the guarantee we hide from",https://www.poets.org/poetsorg/poem/silver-thread
Nature,"The rising sun had crowned the hills,      And added beauty to the plain;O grand and wondrous spectacle!     That only nature could explain.I stood within a leafy grove,     And gazed around in blissful awe;The sky appeared one mass of blue,     That seemed to spread from sea to shore.Far as the human",https://www.poets.org/poetsorg/poem/morning-shinnecock
Nature,"Memory—died August 3, 2015.  Thedeath was not sudden but slowly over adecade.  I wonder if, when people die,they  hear  a  bell.   Or  if  they  tastesomething sweet, or if they feel a knifecutting them in half, dragging throughthe flesh like sheet cake.  The caretakerwho witnessed my mother’s death quit. She holds the",https://www.poets.org/poetsorg/poem/obit-memory
Nature,"     Behold the dread Mt. Shasta, where it standsImperial midst the lesser heights, and, likeSome mighty unimpassioned mind, companionlessAnd cold. The storms of Heaven may beat in wrathAgainst it, but it stands in unpollutedGrandeur still; and from the rolling mists upheavesIts tower of pride e’en purer than before.The wintry showers",https://www.poets.org/poetsorg/poem/mount-shasta
Nature,"Much have I spoken of the faded leaf;	 Long have I listened to the wailing wind,	 And watched it ploughing through the heavy clouds,	 For autumn charms my melancholy mind.	 When autumn comes, the poets sing a dirge: The year must perish;",https://www.poets.org/poetsorg/poem/november-1
Nature,"No melancholy days are these!     Not where the maple changing stands,Not in the shade of fluttering oaks,            Nor in the bandsOf twisting vines and sturdy shrubs,     Scarlet and yellow, green and brown,Falling, or swinging on their stalks,            Is Sorrow’s crown.The sparkling fields of dewy grass,     Woodpaths and roadsides decked with",https://www.poets.org/poetsorg/poem/autumn-7
Nature,"I feel the breath of the summer night,            Aromatic fire:The trees, the vines, the flowers are astir            With tender desire.The white moths flutter about the lamp,            Enamoured with light;And a thousand creates softly sing            A song to the night!But I am alone, and how can I sing            Praises to thee?Come,",https://www.poets.org/poetsorg/poem/summer-night
Nature,"Welcome, all hail to thee!     Welcome, young Spring!Thy sun-ray is bright     On the butterfly’s wing.Beauty shines forth     In the blossom-robed trees;Perfume floats by     On the soft southern breeze.Music, sweet music,     Sounds over the earth;One glad choral song     Greets the primrose’s birth;The lark soars above,     With its shrill matin strain;The shepherd",https://www.poets.org/poetsorg/poem/spring-2
Nature,"Bring forth the harp, and let us sweep its fullest, loudest string.The bee below, the bird above, are teaching us to singA song for merry harvest; and the one who will not bearHis grateful part partakes a boon he ill deserves to share.The grasshopper is pouring forth his quick and",https://www.poets.org/poetsorg/poem/song-merry-harvest
Nature,"The holly! the holly! oh, twine it with bay—Come give the holly a song; For it helps to drive stern winter away,With his garment so sombre and long. It peeps through the trees with its berries of red,And its leaves of burnish’d green, When",https://www.poets.org/poetsorg/poem/christmas-holly
Nature,"Apii dibikong gaashkendamyaan miinawaa goshkoziyaanWhen in the night I am weary and awake wonderingendigwenh waa ezhichigewag bagoji Anishinaabensag odenang,what the wild young Anishinaabeg of the cities will do,mitigwaakiing izhaayaan miinawaa anweshinyaan.into the woods I go and rest.Nimawadishaag zhingwaakwag miinawaa okikaandagoogI visit with the white pines and the jack pines.Nibizindaawaag zhashagiwag",https://www.poets.org/poetsorg/poem/gidiskinaadaa-mitigwaakiingwoodland-liberty
Nature,"Above the east horizon,The great red flower of the dawnOpens slowly, petal by petal;The trees emerge from darknessWith ghostly silver leaves,Dew powdered.Now consciousness emergesReluctantly out of tides of sleep;Finding with cold surpriseNo strange new thing to match its dreams,But merely the familiar shapesOf bedpost, window-pane, and wall.",https://www.poets.org/poetsorg/poem/dawn-2
Nature,"’Tis the witching time of night,Orbed is the moon and bright,And the Stars they glisten, glisten,Seeming with bright eyes to listen.For what listen they?For a song and for a charm,See they glisten in alarm,And the Moon is waxing warmTo hear what I shall say.Moon! keep wide thy golden ears—Hearken, Stars!",https://www.poets.org/poetsorg/poem/prophecy-george-keats-america
Nature,"This morning a hawk plunges straight for the squirrel at my feeder and leaves only its signature: blood on the snow.All morning it circled the yard, then dove, stunning itself on the glass sky of my window,and in minutes returned, braving the thin, perilous channel between hedgerow and house. I was watching its path as it fell, its persistence,and",https://www.poets.org/poetsorg/poem/backyard
Nature," ’T is you that are the music, not your song.  The song is but a door which, opening wide,  Lets forth the pent-up melody inside,Your spirit’s harmony, which clear and strongSing but of you. Throughout your whole life long  Your songs, your thoughts, your doings, each divide  This perfect beauty;",https://www.poets.org/poetsorg/poem/listening-0
Nature," Since the phlox are dying and the daisies with their bright bodies have shattered in the wind,I go out among these last dancers, cutting to the ground the withered asters, the spent stalks of the lilies, the black rose,and see them as they were in spring, the time of eagerness and blossoms, knowing how they will",https://www.poets.org/poetsorg/poem/gardener
Nature,"These wet rocks where the tide has been,   Barnacled white and weeded brownAnd slimed beneath to a beautiful green,   These wet rocks where the tide went downWill show again when the tide is high   Faint and perilous, far from shore,No place to dream, but a place to die,—   The bottom",https://www.poets.org/poetsorg/poem/low-tide
Nature,"When the bare feet of the baby beat across the grassThe little white feet nod like white flowers in the wind,They poise and run like ripples lapping across the water;And the sight of their white play among the grassIs like a little robin’s song, winsome,Or as two white butterflies settle",https://www.poets.org/poetsorg/poem/baby-running-barefoot
Nature," “God is an infinite sphere, the center of which is everywhere, the circumference nowhere.” ",https://www.poets.org/poetsorg/poem/narration-transubstantiation
Nature,"the room where I want to rest, I find my hands and am able again to see you— clear eyed where we left one another—last year in the passenger’s seat, having woken after Colorado, which was beautifuland which I did not wake you for,wanting all the aspens, all the golden, quaking aspens,",https://www.poets.org/poetsorg/poem/cleaning
Nature,"The deer is still alive in the roadside grass. In an hour, we'll cut her open,her left hip broken, the bonein her dark body; now the white Camaroshocked in the night and the boywet-faced in the back seat,his parents at a lossby the hood, too youngto",https://www.poets.org/poetsorg/poem/venison
Nature,"“It is your very self” I tell him. He has never seen me.His quick coin of breath disappears on the glass as it forms: airthat feeds his bones their portionwillingly as it feeds mine.He spends his here,besieged by the dull birds who gather",https://www.poets.org/poetsorg/poem/cardinal-attacking-his-reflection-window
Nature,"Huge vapours brood above the clifted shore,Night o’er the ocean settles, dark and mute,Save where is heard the repercussive roarOf drowsy billows, on the rugged footOf rocks remote; or still more distant toneOf seamen, in the anchored bark, that tellThe watch reliev’d; or one deep voice aloneSinging the hour, and",https://www.poets.org/poetsorg/poem/huge-vapours-brood-above-clifted-shore
Nature,"I.It could be snow, the way it floats, or ash from ancient volcanoes awake and exploding. But insteadit’s seeds wrapped in something like down, released by the thousands from cottonwood trees. If they land near water they growbut mostly they don’t.The sun starts to set and the air turns the color of",https://www.poets.org/poetsorg/poem/albuquerque-1
Nature,"I will get me to the woodWhere the gods walk garlanded in wisteria,By the silver-blue flood move others with ivory cars.There come forth many maidens                to gather grapes for the leopards, my friend.For there are leopards drawing the cars.",https://www.poets.org/poetsorg/poem/after-chu-yuan
Nature,"By day she woos me, soft, exceeding fair:   But all night as the moon so changeth she;   Loathsome and foul with hideous leprosyAnd subtle serpents gliding in her hair.By day she wooes me to the outer air,   Ripe fruits, sweet flowers, and full satiety:   But through the night, a beast",https://www.poets.org/poetsorg/poem/world-0
Nature,I wake tored sand Isleep herecoral brickhooghaan Iwalk thinrabbit brushtrails side-step earlyautumntarantulas pick desertwhite flowerson full days Iinhale fe-male rainI stop wheelsslow sheepbounce dropsheep shitacross highwayspotholedme I grassnothinghere I meta-grass I sleep-walk grassesopen eyes toblue corn skyto cook upstews chunkshalf-chewed thruI am thissalivatingmouth withouthands with-out arms bent downshamelessface to plate tosome origin(al)hunger awarethat,https://www.poets.org/poetsorg/poem/irony
Nature,"No gate, no main entrance, no ticket, no ranger. Not farFrom where Frost once raised chickens and ill-fated children, nearWhere the Old Man’s glacier-hewn face though bolstered toIts godlike roost by rods and turnbuckles slidFrom our fledgling millennium into oblivion,You can cross the Pemigewasset on a bridgeThen, compass-north but southbound",https://www.poets.org/poetsorg/poem/leave-no-trace
Nature,"The flags of war like storm-birds fly, The charging trumpets blow;Yet rolls no thunder in the sky,     No earthquake strives below.And, calm and patient, Nature keeps     Her ancient promise well,Though o’er her bloom and greenness sweeps     The battle’s breath of hell.And still she walks in golden hours     Through harvest-happy farms,And",https://www.poets.org/poetsorg/poem/battle-autumn-1862
Nature,"More than the fuchsia funnels breaking outof the crabapple tree, more than the neighbor’salmost obscene display of cherry limbs shovingtheir cotton candy-colored blossoms to the slatesky of Spring rains, it’s the greening of the treesthat really gets to me. When all the shock of whiteand taffy, the world’s baubles and",https://www.poets.org/poetsorg/poem/instructions-not-giving
Nature,"Ȟe is a mountain as hé is a horn that comes from a shift in the river, throat to mouth. Followed by sápa, a kind of black sleek in the rise of both. Remember. Ȟe Sápa is not a black hill, not Pahá Sápa, by any name you call it.",https://www.poets.org/poetsorg/poem/he-sapa-one
Nature,"       I hear you call, pine tree, I hear you upon the hill, by the silent                 pondwhere the lotus flowers bloom, I hear you call, pine tree.       What is it you call, pine tree, when the rain falls, when the",https://www.poets.org/poetsorg/poem/i-hear-you-call-pine-tree
Nature,"I didn’t mean to stay so lateor lie there in the grassall summer afternoon and thoughtlessas the kite of sun caught in the tree-limbsand the crimson field began to burn,then tilt way.I hung onhandily as night lit up the sky’s black skulland star-flakes fell as if forever—fat white petals of",https://www.poets.org/poetsorg/poem/night-field
Nature,"The maples sweat now, out of season.Buds pop eyes in wintry bushesas the birds arrive, not having checkedthe calendars or clocks. They scramblein the frost for seeds, while undergrounda sobbing starts in roots and tubers.Ice cracks easily along the bank.It slides in gullies where a bear, still groggy,steps through coiled",https://www.poets.org/poetsorg/poem/some-effects-global-warming-lackawanna-county
Nature,"I love to go out in late Septemberamong the fat, overripe, icy, black blackberriesto eat blackberries for breakfast,the stalks very prickly, a penaltythey earn for knowing the black artof blackberry-making; and as I stand among themlifting the stalks to my mouth, the ripest berriesfall almost unbidden to my tongue,as words",https://www.poets.org/poetsorg/poem/blackberry-eating
Nature,"My hands are murder-red. Many a plump headdrops on the heap in the basket. Or, ripeto bursting, they might be hearts, matchingthe blackbird’s wing-fleck. Gripped to a reedhe shrieks his ko-ka-ree in the next field.He’s left his peck in some juicy cheeks, whenat first blush and mostly white, they showedstreaks",https://www.poets.org/poetsorg/poem/strawberrying
Nature,I hid my love when young till ICouldn’t bear the buzzing of a fly,I hid my love to my despiteTill I could not bear to look at light:I dare not gaze upon her faceBut left her memory in each place
Nature,"I watch a woman take a photoof a flowering tree with her phone.A future where no one will look at it,perpetual trembling which wasn’tand isn’t. I have taken photos of a sunset.In person, “wow” “beautiful”but the picture can only beas interesting as a word repeated until emptied.I think I believe",https://www.poets.org/poetsorg/poem/sunset
Nature,"We two, how long we were fool’d,Now transmuted, we swiftly escape as Nature escapes,We are Nature, long have we been absent, but now we return,We become plants, trunks, foliage, roots, bark,We are bedded in the ground, we are rocks,We are oaks, we grow in the openings side by side,We browse,",https://www.poets.org/poetsorg/poem/we-two-how-long-we-were-foold
Nature,"And I behold once moreMy old familiar haunts; here the blue river,The same blue wonder that my infant eyeAdmired, sage doubting whence the traveller came,—Whence brought his sunny bubbles ere he washedThe fragrant flag-roots in my father’s fields,And where thereafter in the world he went.Look, here he is, unaltered, save",https://www.poets.org/poetsorg/poem/river
Nature,"The apple on its bough is her desire,—Shining suspension, mimic of the sun.The bough has caught her breath up, and her voice,Dumbly articulate in the slant and riseOf branch on branch above her, blurs her eyes.She is prisoner of the tree and its green fingers.",https://www.poets.org/poetsorg/poem/garden-abstract
Nature,"The magazine on my lap talksabout milk. Tells me that in America,every farmer lost money onevery cow, every day of every monthof the year. Imagine that? To wakeup and know you’re digging yourselfdeeper into a hole you can’t seeout of, even as your hands are wetwith what feeds you. That’s",https://www.poets.org/poetsorg/poem/im-learning-nothing-night
Nature,"The jacaranda blooms beside the drunk stick tree.Come. I see you swelling with nectar. Hear you,Venteveos, shriek till night. Come. See me.The jacaranda blooms beside the drunk stick tree.The violent violet petals pollen weep.A bichofeo sings of you with open throat and beak.A jacaranda blooms beside the drunk stick tree.I",https://www.poets.org/poetsorg/poem/palo-borracho
Nature,"You come to fetch me from my work to-night When supper's on the table, and we'll see If I can leave off burying the white Soft petals fallen from the apple tree. (Soft petals, yes, but not so barren quite, Mingled with these, smooth bean and wrinkled pea;) And go along with you ere you lose",https://www.poets.org/poetsorg/poem/putting-seed
Nature,"The house had gone to bring again To the midnight sky a sunset glow. Now the chimney was all of the house that stood, Like a pistil after the petals go. The barn opposed across the way, That would have joined the house in flame Had it been the will of the wind, was left To bear",https://www.poets.org/poetsorg/poem/need-being-versed-country-things
Nature,"Out walking in the frozen swamp one grey day I paused and said, ""I will turn back from here. No, I will go on farther—and we shall see."" The hard snow held me, save where now and then One foot went down. The view was all in lines Straight up and down of tall slim",https://www.poets.org/poetsorg/poem/wood-pile
Nature,"Bending above the spicy woods which blaze,Arch skies so blue they flash, and hold the sunImmeasurably far; the waters runToo slow, so freighted are the river-waysWith gold of elms and birches from the mazeOf forests. Chestnuts, clicking one by one,Escape from satin burs; her fringes done,The gentian spreads them out",https://www.poets.org/poetsorg/poem/october-0
Nature,"The sun isn’t even a pearl today—its light diffused, strained grayby winter haze—this the grayestday so far, so when I enter the WellsFargo parking lot the last thing I expectis to see the sun in the car next to mine.I watch a woman make out with the sun,and I’m jealous",https://www.poets.org/poetsorg/poem/sun-bemidji-minnesota
Nature,"Faucets drip, and the night plunges to minus     fifteen degrees. Today you stared at a mapof Africa on a school wall and shook your head     at “Yugoslavia” written along the Adriaticcoast near the top—how many times     are lines drawn and redrawn, and to what end?",https://www.poets.org/poetsorg/poem/strike-slip
Nature,"“O Dreary life!” we cry, “O dreary life!”And still the generations of the birdsSing through our sighing, and the flocks and herdsSerenely live while we are keeping strifeWith Heaven’s true purpose in us, as a knifeAgainst which we may struggle. Ocean girdsUnslackened the dry land: savannah-swardsUnweary sweep: hills watch, unworn;",https://www.poets.org/poetsorg/poem/patience-taught-nature
Nature,"If tired of trees I seek again mankind,    Well I know where to hie me—in the dawn,    To a slope where the cattle keep the lawn.There amid lolling juniper reclined,Myself unseen, I see in white defined    Far off the homes of men, and farther still    The graves of men on",https://www.poets.org/poetsorg/poem/vantage-point
Nature,"The tremulously mirrored clouds lie deep,Enchanted towers bosomed in the stream,And blossomed coronals of white-thorn gleamWithin the water where the willows sleep—Still-imaged willow-leaves whose shadows steepThe far-reflected sky in dark of dream;And glimpsed therein the sun-winged swallows seemAs fleeting memories to those who weep.",https://www.poets.org/poetsorg/poem/imagery
Nature,"STARS, SCATTERSTILL. Constellations of people and quiet. Those nights when nothing catches, nothing also is artless. I walked for hours in those forests, my legs a canvas of scratches,trading on the old hopes—we were meant to be lost. But being lostmeans not knowing what it means. Inside the meadow is the grass,rich",https://www.poets.org/poetsorg/poem/3-bewildered-landscapes%E2%80%9D
Nature,"Come with rain, O loud Southwester!Bring the singer, bring the nester;Give the buried flower a dream;Make the settled snowbank steam;Find the brown beneath the white;But whate’er you do tonight,Bathe my window, make it flow,Melt it as the ice will go;Melt the glass and leave the sticksLike a hermit’s crucifix;Burst into",https://www.poets.org/poetsorg/poem/thawing-wind
Nature,"Because the red osier dogwoodIs the winter lightning,The retention of the prime fireIn the naked and forlorn seasonWhen snow is winner(For he flames quietly above the shivering mouseIn the moldy tunnel,The eggs of the grasshopper awaiting metamorphosisInto the lands of hay and the times of the daisy,The snake contorted in",https://www.poets.org/poetsorg/poem/because-red-osier-dogwood
Nature,The ventriloquist’s vines fled to an address on the floor of a cumulus pond. The forest formed gills. The tentacles muttered. Eat a bee. Try to project the tiniest star deep beneath this fence. The ravaged shadows repaired in the shade. The numb panorama rewound.,https://www.poets.org/poetsorg/poem/forest-formed-gills
Nature,"The slender checkered beetle, pale earth brown, sallies forth from amongthe bark canals of the oak, the eaten marof the woody gall left dying.Her spinyyellow hairs sparkle in the summer sun.Lacewings, locust, and laurel loosen cocoon, carapace, and bud, shimmy out and pause, airing wings expanding like rumpled petals,",https://www.poets.org/poetsorg/poem/forth-view-random-warriors
Nature,"Like animals moving dailythrough the same open field,it should be easier to distinguishlight from dark, fabricationsfrom memory, rain on a sliverof grass from dew appearingovernight. In these momentsof desperation, a sentenceserves as a halo, the moonhidden so the stars eclipseour daily becoming. You thinkit should be easier to defineone’s path,",https://www.poets.org/poetsorg/poem/our-daily-becoming
Nature,"Said the Barnacle,You enchant me, with your carnival of force.Yours is a system of slow.There is you, the pulley and there is",https://www.poets.org/poetsorg/poem/barnacle-and-gray-whale
Nature,The book is made of glass and I lookthrough it and see more books. Many glass books.Is someone speaking?     A muffled voice is telling meto make soup which I thinkmeans I am loved. What other kind of cupfills itself? Can there be a cup of cup?A cup,https://www.poets.org/poetsorg/poem/song-future-books
Nature,"Always there is sky after sky waiting to fall.A million brilliant ambers twisting into the thinning October sun, flooding my eyes in a curtain of color. My yard is their landing strip. Today I bow to the power of negative space,the beauty of what’s missing—the hard work of yard",https://www.poets.org/poetsorg/poem/blower-leaves
Nature,"It was a clandestine winter of television; We were so tired of the fashion blogs.The moist world was doing what it could To think at pinkish dusk.I say this from the position of having already been emptied That summer I heard the chora in the beergarden.Vitality, monstrosity, sociability, anarchy—these are standing in for",https://www.poets.org/poetsorg/poem/hotel-couplets
Nature,"1 The cathedral being builtaround our split level house was so airy, it stretchedso high it was like a cloud of graniteand marble light the house rose up inside. At the time I didn’t notice masons laying coursesof stone ascending, flying buttressespushing back forces that would",https://www.poets.org/poetsorg/poem/parallel-cathedral
Nature,"after James McNeill Whistler, 1865There is a dance at water’s edge,a movement between the lake, its sandand the horizon where lake becomes cloud.Between those lines our world’sa thin wash of muted tones, beigeand gray with a hint of white,almost abstract, until the dancersteps out into the pool.She makes the whole",https://www.poets.org/poetsorg/poem/sea-and-rain-lake-michigan
Nature,"The botanical garden is just as I remember,although it is certain that everythinghas changed since my last visit.How many hilarious questions these fuzzyfiddleheads are inquiring of springwill be answered as green ferns unfurl?Walking the path, I stop to pick upbleached bark from a tree, curled intoa scroll of ancient wisdom",https://www.poets.org/poetsorg/poem/tanka-diary
Nature,The river is a fish and my tongue  is white paper you draw your hand on and the sounds  keys make on the waist  of a janitor in an empty building on the night of your birth when the moon was a live bird pinned  to a girl’s chest and the color  of a beat-up door  that hides a paint,https://www.poets.org/poetsorg/poem/let%E2%80%99s-get-out-here
Nature,"When I was young, I hid under the porch with a star in my throat. When I got a little older, my mother opened the cupboard to let the fire out. I should’ve known the cliffs meant a coming blankness. We should’ve noticed the competition growing deadly between the masts and the",https://www.poets.org/poetsorg/poem/star-throat-fire-cupboard
